order_id,order_date,Full_Name,city,state,zip_code,product_id,product_name,category_name,brand_name,quantity,list_price,discount,Revenue,staff_id,Staff_FullName,store_id,store_name,StoreCity,StoreState,StoreZip
159,4/4/16,Araceli Golden,Fullerton,CA,92831,13,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Electra,1,269.99,0.2,269.79,2,MireyaCopeland,1,Santa Cruz Bikes,Santa Cruz,CA,95060
160,4/4/16,Harris Pittman,Jamaica,NY,11432,11,Surly Straggler 650b - 2016,Cyclocross Bicycles,Surly,1,1680.99,0.05,1680.94,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
160,4/4/16,Harris Pittman,Jamaica,NY,11432,15,Electra Moto 1 - 2016,Cruisers Bicycles,Electra,2,529.99,0.07,1059.91,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
160,4/4/16,Harris Pittman,Jamaica,NY,11432,18,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Pure Cycles,2,449,0.1,897.9,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
160,4/4/16,Harris Pittman,Jamaica,NY,11432,21,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Electra,1,269.99,0.07,269.92,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
161,4/4/16,Kasie Rodriquez,Ballston Spa,NY,12020,7,Trek Slash 8 27.5 - 2016,Mountain Bikes,Trek,2,3999.99,0.05,7999.93,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
161,4/4/16,Kasie Rodriquez,Ballston Spa,NY,12020,22,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Electra,1,269.99,0.05,269.94,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
161,4/4/16,Kasie Rodriquez,Ballston Spa,NY,12020,24,Electra Townie Original 21D - 2016,Comfort Bicycles,Electra,2,549.99,0.07,1099.91,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
162,4/6/16,Williemae Holloway,Oakland,CA,94603,3,Surly Wednesday Frameset - 2016,Mountain Bikes,Surly,2,999.99,0.1,1999.88,3,GennaSerrano,1,Santa Cruz Bikes,Santa Cruz,CA,95060
162,4/6/16,Williemae Holloway,Oakland,CA,94603,18,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Pure Cycles,1,449,0.07,448.93,3,GennaSerrano,1,Santa Cruz Bikes,Santa Cruz,CA,95060
162,4/6/16,Williemae Holloway,Oakland,CA,94603,21,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Electra,2,269.99,0.07,539.91,3,GennaSerrano,1,Santa Cruz Bikes,Santa Cruz,CA,95060
163,4/6/16,Magdalena Sherman,Oswego,NY,13126,12,Electra Townie Original 21D - 2016,Cruisers Bicycles,Electra,1,549.99,0.1,549.89,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
163,4/6/16,Magdalena Sherman,Oswego,NY,13126,18,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Pure Cycles,1,449,0.2,448.8,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
164,4/7/16,Leonore Dorsey,Jackson Heights,NY,11372,4,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Trek,2,2899.99,0.05,5799.93,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
164,4/7/16,Leonore Dorsey,Jackson Heights,NY,11372,10,Surly Straggler - 2016,Cyclocross Bicycles,Surly,2,1549,0.05,3097.95,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
164,4/7/16,Leonore Dorsey,Jackson Heights,NY,11372,14,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Electra,1,269.99,0.1,269.89,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
165,4/8/16,Adriene Rivera,Encino,CA,91316,2,Ritchey Timberwolf Frameset - 2016,Mountain Bikes,Ritchey,1,749.99,0.05,749.94,3,GennaSerrano,1,Santa Cruz Bikes,Santa Cruz,CA,95060
165,4/8/16,Adriene Rivera,Encino,CA,91316,4,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Trek,2,2899.99,0.05,5799.93,3,GennaSerrano,1,Santa Cruz Bikes,Santa Cruz,CA,95060
165,4/8/16,Adriene Rivera,Encino,CA,91316,23,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Electra,1,299.99,0.2,299.79,3,GennaSerrano,1,Santa Cruz Bikes,Santa Cruz,CA,95060
166,4/8/16,Abbey Pugh,Forest Hills,NY,11375,10,Surly Straggler - 2016,Cyclocross Bicycles,Surly,2,1549,0.1,3097.9,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
166,4/8/16,Abbey Pugh,Forest Hills,NY,11375,11,Surly Straggler 650b - 2016,Cyclocross Bicycles,Surly,1,1680.99,0.2,1680.79,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
167,4/8/16,Rico Salas,Centereach,NY,11720,7,Trek Slash 8 27.5 - 2016,Mountain Bikes,Trek,2,3999.99,0.05,7999.93,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
167,4/8/16,Rico Salas,Centereach,NY,11720,10,Surly Straggler - 2016,Cyclocross Bicycles,Surly,1,1549,0.2,1548.8,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
167,4/8/16,Rico Salas,Centereach,NY,11720,12,Electra Townie Original 21D - 2016,Cruisers Bicycles,Electra,1,549.99,0.05,549.94,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
167,4/8/16,Rico Salas,Centereach,NY,11720,13,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Electra,2,269.99,0.05,539.93,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
168,4/9/16,Kandace Ayers,Santa Monica,CA,90403,6,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Surly,1,469.99,0.1,469.89,3,GennaSerrano,1,Santa Cruz Bikes,Santa Cruz,CA,95060
168,4/9/16,Kandace Ayers,Santa Monica,CA,90403,11,Surly Straggler 650b - 2016,Cyclocross Bicycles,Surly,2,1680.99,0.07,3361.91,3,GennaSerrano,1,Santa Cruz Bikes,Santa Cruz,CA,95060
168,4/9/16,Kandace Ayers,Santa Monica,CA,90403,12,Electra Townie Original 21D - 2016,Cruisers Bicycles,Electra,2,549.99,0.07,1099.91,3,GennaSerrano,1,Santa Cruz Bikes,Santa Cruz,CA,95060
168,4/9/16,Kandace Ayers,Santa Monica,CA,90403,22,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Electra,2,269.99,0.2,539.78,3,GennaSerrano,1,Santa Cruz Bikes,Santa Cruz,CA,95060
169,4/10/16,Carie Kidd,Monroe,NY,10950,5,Heller Shagamaw Frame - 2016,Mountain Bikes,Heller,1,1320.99,0.05,1320.94,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
169,4/10/16,Carie Kidd,Monroe,NY,10950,10,Surly Straggler - 2016,Cyclocross Bicycles,Surly,1,1549,0.2,1548.8,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
169,4/10/16,Carie Kidd,Monroe,NY,10950,11,Surly Straggler 650b - 2016,Cyclocross Bicycles,Surly,1,1680.99,0.2,1680.79,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
169,4/10/16,Carie Kidd,Monroe,NY,10950,14,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Electra,2,269.99,0.05,539.93,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
169,4/10/16,Carie Kidd,Monroe,NY,10950,20,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Electra,2,599.99,0.1,1199.88,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
170,4/10/16,Aubrey Durham,Port Washington,NY,11050,7,Trek Slash 8 27.5 - 2016,Mountain Bikes,Trek,1,3999.99,0.2,3999.79,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
170,4/10/16,Aubrey Durham,Port Washington,NY,11050,12,Electra Townie Original 21D - 2016,Cruisers Bicycles,Electra,2,549.99,0.1,1099.88,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
170,4/10/16,Aubrey Durham,Port Washington,NY,11050,18,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Pure Cycles,2,449,0.05,897.95,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
170,4/10/16,Aubrey Durham,Port Washington,NY,11050,24,Electra Townie Original 21D - 2016,Comfort Bicycles,Electra,1,549.99,0.05,549.94,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
171,4/11/16,Elvera Peck,Banning,CA,92220,8,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Trek,1,1799.99,0.05,1799.94,3,GennaSerrano,1,Santa Cruz Bikes,Santa Cruz,CA,95060
172,4/11/16,Cindi Ellis,Floral Park,NY,11001,16,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles,Electra,1,599.99,0.2,599.79,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
172,4/11/16,Cindi Ellis,Floral Park,NY,11001,23,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Electra,1,299.99,0.07,299.92,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
173,4/11/16,Dacia William,Sugar Land,TX,77478,14,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Electra,1,269.99,0.05,269.94,8,KaliVargas,3,Rowlett Bikes,Rowlett,TX,75088
173,4/11/16,Dacia William,Sugar Land,TX,77478,16,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles,Electra,1,599.99,0.2,599.79,8,KaliVargas,3,Rowlett Bikes,Rowlett,TX,75088
173,4/11/16,Dacia William,Sugar Land,TX,77478,20,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Electra,2,599.99,0.05,1199.93,8,KaliVargas,3,Rowlett Bikes,Rowlett,TX,75088
174,4/12/16,Destiny Goodman,Westbury,NY,11590,19,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Pure Cycles,2,449,0.1,897.9,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
174,4/12/16,Destiny Goodman,Westbury,NY,11590,22,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Electra,2,269.99,0.2,539.78,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
175,4/13/16,Steve Bender,Scarsdale,NY,10583,2,Ritchey Timberwolf Frameset - 2016,Mountain Bikes,Ritchey,2,749.99,0.2,1499.78,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
175,4/13/16,Steve Bender,Scarsdale,NY,10583,5,Heller Shagamaw Frame - 2016,Mountain Bikes,Heller,1,1320.99,0.1,1320.89,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
175,4/13/16,Steve Bender,Scarsdale,NY,10583,19,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Pure Cycles,1,449,0.07,448.93,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
175,4/13/16,Steve Bender,Scarsdale,NY,10583,21,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Electra,2,269.99,0.1,539.88,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
176,4/15/16,Melba Wilkinson,Floral Park,NY,11001,2,Ritchey Timberwolf Frameset - 2016,Mountain Bikes,Ritchey,2,749.99,0.07,1499.91,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
176,4/15/16,Melba Wilkinson,Floral Park,NY,11001,11,Surly Straggler 650b - 2016,Cyclocross Bicycles,Surly,2,1680.99,0.2,3361.78,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
176,4/15/16,Melba Wilkinson,Floral Park,NY,11001,16,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles,Electra,2,599.99,0.05,1199.93,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
177,4/16/16,Lucy Woods,Palos Verdes Peninsula,CA,90274,20,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Electra,2,599.99,0.1,1199.88,2,MireyaCopeland,1,Santa Cruz Bikes,Santa Cruz,CA,95060
178,4/16/16,Graig Roth,West Babylon,NY,11704,3,Surly Wednesday Frameset - 2016,Mountain Bikes,Surly,1,999.99,0.1,999.89,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
178,4/16/16,Graig Roth,West Babylon,NY,11704,10,Surly Straggler - 2016,Cyclocross Bicycles,Surly,2,1549,0.2,3097.8,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
178,4/16/16,Graig Roth,West Babylon,NY,11704,12,Electra Townie Original 21D - 2016,Cruisers Bicycles,Electra,1,549.99,0.05,549.94,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
178,4/16/16,Graig Roth,West Babylon,NY,11704,18,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Pure Cycles,1,449,0.07,448.93,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
179,4/17/16,Shery Acosta,Saratoga Springs,NY,12866,12,Electra Townie Original 21D - 2016,Cruisers Bicycles,Electra,2,549.99,0.2,1099.78,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
179,4/17/16,Shery Acosta,Saratoga Springs,NY,12866,13,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Electra,2,269.99,0.05,539.93,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
179,4/17/16,Shery Acosta,Saratoga Springs,NY,12866,18,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Pure Cycles,1,449,0.2,448.8,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
179,4/17/16,Shery Acosta,Saratoga Springs,NY,12866,20,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Electra,2,599.99,0.1,1199.88,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
179,4/17/16,Shery Acosta,Saratoga Springs,NY,12866,26,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Electra,1,599.99,0.1,599.89,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
180,4/17/16,Kristel Bullock,Smithtown,NY,11787,16,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles,Electra,1,599.99,0.07,599.92,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
181,4/18/16,Latosha Dalton,Bakersfield,CA,93306,10,Surly Straggler - 2016,Cyclocross Bicycles,Surly,1,1549,0.05,1548.95,3,GennaSerrano,1,Santa Cruz Bikes,Santa Cruz,CA,95060
181,4/18/16,Latosha Dalton,Bakersfield,CA,93306,11,Surly Straggler 650b - 2016,Cyclocross Bicycles,Surly,1,1680.99,0.1,1680.89,3,GennaSerrano,1,Santa Cruz Bikes,Santa Cruz,CA,95060
181,4/18/16,Latosha Dalton,Bakersfield,CA,93306,15,Electra Moto 1 - 2016,Cruisers Bicycles,Electra,2,529.99,0.2,1059.78,3,GennaSerrano,1,Santa Cruz Bikes,Santa Cruz,CA,95060
181,4/18/16,Latosha Dalton,Bakersfield,CA,93306,24,Electra Townie Original 21D - 2016,Comfort Bicycles,Electra,2,549.99,0.05,1099.93,3,GennaSerrano,1,Santa Cruz Bikes,Santa Cruz,CA,95060
182,4/18/16,Phylis Adkins,New York,NY,10002,24,Electra Townie Original 21D - 2016,Comfort Bicycles,Electra,2,549.99,0.07,1099.91,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
182,4/18/16,Phylis Adkins,New York,NY,10002,25,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Electra,2,499.99,0.05,999.93,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
183,4/19/16,Adelle Larsen,East Northport,NY,11731,11,Surly Straggler 650b - 2016,Cyclocross Bicycles,Surly,2,1680.99,0.2,3361.78,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
183,4/19/16,Adelle Larsen,East Northport,NY,11731,12,Electra Townie Original 21D - 2016,Cruisers Bicycles,Electra,2,549.99,0.05,1099.93,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
183,4/19/16,Adelle Larsen,East Northport,NY,11731,17,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Pure Cycles,1,429,0.07,428.93,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
183,4/19/16,Adelle Larsen,East Northport,NY,11731,19,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Pure Cycles,1,449,0.07,448.93,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
184,4/19/16,Brianna Moss,Hempstead,NY,11550,4,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Trek,1,2899.99,0.2,2899.79,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
184,4/19/16,Brianna Moss,Hempstead,NY,11550,5,Heller Shagamaw Frame - 2016,Mountain Bikes,Heller,1,1320.99,0.1,1320.89,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
184,4/19/16,Brianna Moss,Hempstead,NY,11550,14,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Electra,1,269.99,0.1,269.89,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
185,4/20/16,Corene Wall,Atwater,CA,95301,8,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Trek,1,1799.99,0.05,1799.94,2,MireyaCopeland,1,Santa Cruz Bikes,Santa Cruz,CA,95060
185,4/20/16,Corene Wall,Atwater,CA,95301,20,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Electra,1,599.99,0.1,599.89,2,MireyaCopeland,1,Santa Cruz Bikes,Santa Cruz,CA,95060
186,4/21/16,Waldo Hart,Queensbury,NY,12804,4,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Trek,1,2899.99,0.1,2899.89,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
186,4/21/16,Waldo Hart,Queensbury,NY,12804,6,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Surly,1,469.99,0.1,469.89,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
187,4/22/16,Jeniffer Ratliff,Floral Park,NY,11001,5,Heller Shagamaw Frame - 2016,Mountain Bikes,Heller,1,1320.99,0.05,1320.94,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
188,4/22/16,Lorrie Pollard,Ronkonkoma,NY,11779,7,Trek Slash 8 27.5 - 2016,Mountain Bikes,Trek,2,3999.99,0.07,7999.91,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
189,4/23/16,Allie Conley,Lawndale,CA,90260,16,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles,Electra,2,599.99,0.2,1199.78,2,MireyaCopeland,1,Santa Cruz Bikes,Santa Cruz,CA,95060
190,4/23/16,Violet Valenzuela,Plattsburgh,NY,12901,3,Surly Wednesday Frameset - 2016,Mountain Bikes,Surly,2,999.99,0.2,1999.78,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
190,4/23/16,Violet Valenzuela,Plattsburgh,NY,12901,15,Electra Moto 1 - 2016,Cruisers Bicycles,Electra,1,529.99,0.2,529.79,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
190,4/23/16,Violet Valenzuela,Plattsburgh,NY,12901,24,Electra Townie Original 21D - 2016,Comfort Bicycles,Electra,1,549.99,0.05,549.94,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
191,4/27/16,Ruthanne Hoover,Torrance,CA,90505,3,Surly Wednesday Frameset - 2016,Mountain Bikes,Surly,1,999.99,0.07,999.92,2,MireyaCopeland,1,Santa Cruz Bikes,Santa Cruz,CA,95060
191,4/27/16,Ruthanne Hoover,Torrance,CA,90505,8,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Trek,2,1799.99,0.05,3599.93,2,MireyaCopeland,1,Santa Cruz Bikes,Santa Cruz,CA,95060
191,4/27/16,Ruthanne Hoover,Torrance,CA,90505,12,Electra Townie Original 21D - 2016,Cruisers Bicycles,Electra,2,549.99,0.2,1099.78,2,MireyaCopeland,1,Santa Cruz Bikes,Santa Cruz,CA,95060
191,4/27/16,Ruthanne Hoover,Torrance,CA,90505,23,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Electra,1,299.99,0.05,299.94,2,MireyaCopeland,1,Santa Cruz Bikes,Santa Cruz,CA,95060
191,4/27/16,Ruthanne Hoover,Torrance,CA,90505,25,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Electra,1,499.99,0.05,499.94,2,MireyaCopeland,1,Santa Cruz Bikes,Santa Cruz,CA,95060
192,4/27/16,Viva Dawson,Orchard Park,NY,14127,2,Ritchey Timberwolf Frameset - 2016,Mountain Bikes,Ritchey,1,749.99,0.05,749.94,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
192,4/27/16,Viva Dawson,Orchard Park,NY,14127,8,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Trek,2,1799.99,0.1,3599.88,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
192,4/27/16,Viva Dawson,Orchard Park,NY,14127,10,Surly Straggler - 2016,Cyclocross Bicycles,Surly,2,1549,0.2,3097.8,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
192,4/27/16,Viva Dawson,Orchard Park,NY,14127,24,Electra Townie Original 21D - 2016,Comfort Bicycles,Electra,2,549.99,0.07,1099.91,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
192,4/27/16,Viva Dawson,Orchard Park,NY,14127,25,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Electra,1,499.99,0.07,499.92,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
193,4/28/16,Trena Rogers,Campbell,CA,95008,12,Electra Townie Original 21D - 2016,Cruisers Bicycles,Electra,2,549.99,0.1,1099.88,3,GennaSerrano,1,Santa Cruz Bikes,Santa Cruz,CA,95060
194,4/28/16,Carroll Kelly,Monroe,NY,10950,21,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Electra,2,269.99,0.2,539.78,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
195,4/28/16,Kasha Sullivan,Scarsdale,NY,10583,4,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Trek,2,2899.99,0.2,5799.78,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
195,4/28/16,Kasha Sullivan,Scarsdale,NY,10583,5,Heller Shagamaw Frame - 2016,Mountain Bikes,Heller,2,1320.99,0.2,2641.78,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
195,4/28/16,Kasha Sullivan,Scarsdale,NY,10583,14,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Electra,1,269.99,0.05,269.94,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
195,4/28/16,Kasha Sullivan,Scarsdale,NY,10583,18,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Pure Cycles,1,449,0.2,448.8,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
195,4/28/16,Kasha Sullivan,Scarsdale,NY,10583,21,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Electra,2,269.99,0.1,539.88,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
196,4/28/16,Tammie Cherry,Massapequa,NY,11758,3,Surly Wednesday Frameset - 2016,Mountain Bikes,Surly,2,999.99,0.07,1999.91,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
196,4/28/16,Tammie Cherry,Massapequa,NY,11758,6,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Surly,1,469.99,0.05,469.94,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
196,4/28/16,Tammie Cherry,Massapequa,NY,11758,10,Surly Straggler - 2016,Cyclocross Bicycles,Surly,2,1549,0.07,3097.93,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
196,4/28/16,Tammie Cherry,Massapequa,NY,11758,12,Electra Townie Original 21D - 2016,Cruisers Bicycles,Electra,1,549.99,0.07,549.92,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
196,4/28/16,Tammie Cherry,Massapequa,NY,11758,20,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Electra,1,599.99,0.1,599.89,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
197,4/30/16,Erlinda Nielsen,Maspeth,NY,11378,2,Ritchey Timberwolf Frameset - 2016,Mountain Bikes,Ritchey,2,749.99,0.07,1499.91,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
197,4/30/16,Erlinda Nielsen,Maspeth,NY,11378,4,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Trek,2,2899.99,0.2,5799.78,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
198,5/1/16,Allison Nolan,New City,NY,10956,6,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Surly,2,469.99,0.05,939.93,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
198,5/1/16,Allison Nolan,New City,NY,10956,8,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Trek,2,1799.99,0.2,3599.78,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
198,5/1/16,Allison Nolan,New City,NY,10956,13,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Electra,2,269.99,0.05,539.93,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
198,5/1/16,Allison Nolan,New City,NY,10956,17,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Pure Cycles,1,429,0.05,428.95,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
198,5/1/16,Allison Nolan,New City,NY,10956,20,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Electra,2,599.99,0.07,1199.91,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
199,5/1/16,Marisa Chambers,Amityville,NY,11701,4,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Trek,1,2899.99,0.2,2899.79,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
199,5/1/16,Marisa Chambers,Amityville,NY,11701,18,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Pure Cycles,2,449,0.07,897.93,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
199,5/1/16,Marisa Chambers,Amityville,NY,11701,25,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Electra,2,499.99,0.05,999.93,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
200,5/1/16,Lanelle Guerra,Floral Park,NY,11001,22,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Electra,2,269.99,0.07,539.91,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
